order_id,order_item_id,product_id,sale_date_utc,order_status,item_status,order_disposition,sale_price,product_category
62870,91206,2492,2024-01-08,Shipped,Shipped,CANDIDATE_CA,25.0,Active
63000,91398,24452,2024-01-04,Processing,Processing,A_VERIFIER_ETAT,129.99000549316406,Outerwear & Coats
63205,91690,19947,2024-01-27,Complete,Complete,CANDIDATE_CA,48.0,Suits & Sport Coats
63205,91691,18413,2024-01-28,Complete,Complete,CANDIDATE_CA,44.38999938964844,Active
63331,91870,16521,2024-01-09,Shipped,Shipped,CANDIDATE_CA,22.5,Tops & Tees
63775,92521,17558,2024-01-24,Cancelled,Cancelled,EXCLUE_METIER,115.0,Fashion Hoodies & Sweatshirts
63837,92610,15484,2024-01-06,Complete,Complete,CANDIDATE_CA,73.7300033569336,Plus
63873,92676,25315,2024-01-07,Complete,Complete,CANDIDATE_CA,11.0,Socks
63873,92677,16688,2024-01-05,Complete,Complete,CANDIDATE_CA,41.9900016784668,Tops & Tees
64283,93246,12909,2024-01-26,Shipped,Shipped,CANDIDATE_CA,150.0,Swim
64398,93414,25348,2024-01-30,Shipped,Shipped,CANDIDATE_CA,903.0,Socks
64453,93498,306,2024-01-21,Processing,Processing,A_VERIFIER_ETAT,45.9900016784668,Tops & Tees
64454,93499,13890,2024-01-29,Complete,Complete,CANDIDATE_CA,23.989999771118164,Accessories
64470,93518,7161,2024-01-04,Processing,Processing,A_VERIFIER_ETAT,64.0,Skirts
64480,93535,13663,2024-01-25,Shipped,Shipped,CANDIDATE_CA,13.3100004196167,Accessories
64544,93634,8302,2024-01-01,Cancelled,Cancelled,EXCLUE_METIER,139.9499969482422,Outerwear & Coats
64544,93635,12669,2024-01-05,Cancelled,Cancelled,EXCLUE_METIER,12.0,Intimates
64783,93996,20865,2024-01-14,Processing,Processing,A_VERIFIER_ETAT,73.9800033569336,Jeans
64798,94014,8160,2024-01-07,Cancelled,Cancelled,EXCLUE_METIER,25.989999771118164,Suits
64858,94091,9363,2024-01-15,Complete,Complete,CANDIDATE_CA,7.989999771118163,Socks & Hosiery
64903,94162,6167,2024-01-04,Complete,Complete,CANDIDATE_CA,19.989999771118164,Leggings
64903,94163,277,2024-01-02,Complete,Complete,CANDIDATE_CA,22.989999771118164,Tops & Tees
64918,94184,5986,2024-01-19,Shipped,Shipped,CANDIDATE_CA,6.940000057220459,Leggings
65177,94569,13207,2024-01-08,Processing,Processing,A_VERIFIER_ETAT,46.0,Swim
65407,94909,22418,2024-01-12,Complete,Complete,CANDIDATE_CA,16.5,Pants
65407,94910,26347,2024-01-10,Complete,Complete,CANDIDATE_CA,29.0,Underwear
65407,94911,18820,2024-01-10,Complete,Complete,CANDIDATE_CA,104.0,Sweaters
65407,94912,22702,2024-01-10,Complete,Complete,CANDIDATE_CA,49.5,Shorts
65556,95131,28103,2024-01-08,Shipped,Shipped,CANDIDATE_CA,59.9900016784668,Swim
65606,95194,25386,2024-01-02,Shipped,Shipped,CANDIDATE_CA,20.0,Underwear
65659,95266,9442,2024-01-19,Shipped,Shipped,CANDIDATE_CA,4.989999771118164,Socks & Hosiery
65659,95267,9146,2024-01-23,Shipped,Shipped,CANDIDATE_CA,9.399999618530272,Socks & Hosiery
65693,95314,16383,2024-01-13,Processing,Processing,A_VERIFIER_ETAT,74.93000030517578,Tops & Tees
65714,95352,25947,2024-01-17,Cancelled,Cancelled,EXCLUE_METIER,19.989999771118164,Underwear
65810,95482,8601,2024-01-22,Complete,Complete,CANDIDATE_CA,99.98999786376952,Outerwear & Coats
65818,95491,10023,2024-01-21,Processing,Processing,A_VERIFIER_ETAT,136.0,Sleep & Lounge
65959,95697,28586,2024-01-21,Processing,Processing,A_VERIFIER_ETAT,69.23999786376953,Accessories
66132,95956,25441,2024-01-17,Processing,Processing,A_VERIFIER_ETAT,46.619998931884766,Underwear
66336,96265,19571,2024-01-30,Complete,Complete,CANDIDATE_CA,129.99000549316406,Sweaters
66387,96344,20943,2024-01-07,Shipped,Shipped,CANDIDATE_CA,63.9900016784668,Jeans
66703,96800,17806,2024-01-10,Complete,Complete,CANDIDATE_CA,44.950000762939446,Fashion Hoodies & Sweatshirts
66829,96974,5475,2024-01-27,Cancelled,Cancelled,EXCLUE_METIER,27.989999771118164,Pants & Capris
66869,97031,3270,2024-01-22,Complete,Complete,CANDIDATE_CA,81.4000015258789,Dresses
67193,97502,11896,2024-01-19,Shipped,Shipped,CANDIDATE_CA,69.0,Intimates
67193,97503,4348,2024-01-17,Shipped,Shipped,CANDIDATE_CA,36.9900016784668,Jeans
67193,97504,2143,2024-01-15,Shipped,Shipped,CANDIDATE_CA,16.75,Fashion Hoodies & Sweatshirts
67235,97559,13412,2024-01-11,Complete,Complete,CANDIDATE_CA,70.0,Swim
67236,97560,21482,2024-01-26,Shipped,Shipped,CANDIDATE_CA,59.97999954223633,Jeans
67323,97697,16057,2024-01-14,Complete,Complete,CANDIDATE_CA,40.0,Tops & Tees
67323,97698,24011,2024-01-14,Complete,Complete,CANDIDATE_CA,249.88999938964844,Outerwear & Coats
67323,97699,18209,2024-01-16,Complete,Complete,CANDIDATE_CA,45.0,Active
67323,97700,27281,2024-01-15,Complete,Complete,CANDIDATE_CA,49.0,Sleep & Lounge
67646,98162,7789,2024-01-06,Processing,Processing,A_VERIFIER_ETAT,132.5,Blazers & Jackets
67649,98166,14568,2024-01-24,Shipped,Shipped,CANDIDATE_CA,92.0,Maternity
67649,98167,14545,2024-01-24,Shipped,Shipped,CANDIDATE_CA,34.5,Maternity
67778,98366,12113,2024-01-09,Complete,Complete,CANDIDATE_CA,59.9900016784668,Intimates
67797,98401,14299,2024-01-06,Shipped,Shipped,CANDIDATE_CA,20.989999771118164,Accessories
67808,98421,8349,2024-01-20,Shipped,Shipped,CANDIDATE_CA,105.55999755859376,Outerwear & Coats
67808,98422,2309,2024-01-18,Shipped,Shipped,CANDIDATE_CA,22.100000381469727,Fashion Hoodies & Sweatshirts
67808,98423,5297,2024-01-20,Shipped,Shipped,CANDIDATE_CA,180.0,Pants & Capris
67808,98424,15587,2024-01-18,Shipped,Shipped,CANDIDATE_CA,18.0,Plus
67899,98548,6912,2024-01-26,Complete,Complete,CANDIDATE_CA,39.5,Shorts
68006,98710,10799,2024-01-24,Shipped,Shipped,CANDIDATE_CA,12.0,Intimates
68077,98808,26103,2024-01-11,Shipped,Shipped,CANDIDATE_CA,32.0,Underwear
68136,98887,12075,2024-01-19,Shipped,Shipped,CANDIDATE_CA,36.0,Intimates
68136,98888,3360,2024-01-17,Shipped,Shipped,CANDIDATE_CA,396.0,Dresses
68136,98889,7458,2024-01-20,Shipped,Shipped,CANDIDATE_CA,49.9900016784668,Skirts
68140,98895,17327,2024-01-02,Complete,Complete,CANDIDATE_CA,109.9499969482422,Fashion Hoodies & Sweatshirts
68368,99223,11224,2024-01-25,Shipped,Shipped,CANDIDATE_CA,98.0,Intimates
68519,99458,12684,2024-01-12,Shipped,Shipped,CANDIDATE_CA,3.880000114440918,Intimates
68576,99540,24869,2024-01-21,Processing,Processing,A_VERIFIER_ETAT,24.0,Socks
68576,99541,19036,2024-01-20,Processing,Processing,A_VERIFIER_ETAT,120.0,Sweaters
68606,99593,25728,2024-01-24,Processing,Processing,A_VERIFIER_ETAT,18.5,Underwear
68640,99640,27903,2024-01-07,Shipped,Shipped,CANDIDATE_CA,59.5,Swim
68640,99641,27926,2024-01-11,Shipped,Shipped,CANDIDATE_CA,34.0,Swim
68665,99675,12949,2024-01-25,Cancelled,Cancelled,EXCLUE_METIER,99.0,Swim
68780,99842,15879,2024-01-23,Complete,Complete,CANDIDATE_CA,12.989999771118164,Plus
68856,99950,5087,2024-01-15,Cancelled,Cancelled,EXCLUE_METIER,58.5,Jeans
68924,100057,25768,2024-01-16,Complete,Complete,CANDIDATE_CA,36.0,Underwear
68983,100135,25223,2024-01-10,Shipped,Shipped,CANDIDATE_CA,19.989999771118164,Socks
69298,100589,28822,2024-01-26,Complete,Complete,CANDIDATE_CA,54.0,Accessories
69384,100713,17106,2024-01-29,Complete,Complete,CANDIDATE_CA,293.3299865722656,Fashion Hoodies & Sweatshirts
69384,100714,20034,2024-01-28,Complete,Complete,CANDIDATE_CA,239.9900054931641,Suits & Sport Coats
69384,100715,18310,2024-01-29,Complete,Complete,CANDIDATE_CA,22.0,Active
69407,100755,12542,2024-01-26,Shipped,Shipped,CANDIDATE_CA,21.75,Intimates
69542,100943,20847,2024-01-28,Processing,Processing,A_VERIFIER_ETAT,99.0,Jeans
69951,101538,27193,2024-01-29,Complete,Complete,CANDIDATE_CA,32.849998474121094,Sleep & Lounge
70237,101960,19646,2024-01-30,Processing,Processing,A_VERIFIER_ETAT,125.0,Sweaters
70240,101965,13153,2024-01-18,Shipped,Shipped,CANDIDATE_CA,36.75,Swim
70346,102107,17098,2024-01-30,Processing,Processing,A_VERIFIER_ETAT,39.9900016784668,Fashion Hoodies & Sweatshirts
70504,102345,19965,2024-01-04,Processing,Processing,A_VERIFIER_ETAT,81.98999786376953,Suits & Sport Coats
70504,102346,29045,2024-01-05,Processing,Processing,A_VERIFIER_ETAT,15.949999809265137,Accessories
70663,102571,2544,2024-01-24,Shipped,Shipped,CANDIDATE_CA,46.0,Active
70837,102833,22465,2024-01-16,Complete,Complete,CANDIDATE_CA,109.0,Pants
71063,103153,12689,2024-01-21,Processing,Processing,A_VERIFIER_ETAT,3.670000076293945,Intimates
71107,103215,1993,2024-01-21,Complete,Complete,CANDIDATE_CA,52.119998931884766,Fashion Hoodies & Sweatshirts
71107,103216,11192,2024-01-24,Complete,Complete,CANDIDATE_CA,25.0,Intimates
71240,103405,1748,2024-01-04,Complete,Complete,CANDIDATE_CA,94.5,Fashion Hoodies & Sweatshirts
71263,103440,15138,2024-01-08,Returned,Returned,EXCLUE_METIER,28.899999618530277,Maternity
71284,103466,22016,2024-01-25,Shipped,Shipped,CANDIDATE_CA,49.9900016784668,Pants
71284,103467,26633,2024-01-24,Shipped,Shipped,CANDIDATE_CA,18.989999771118164,Sleep & Lounge
71394,103621,524,2024-01-30,Shipped,Shipped,CANDIDATE_CA,12.229999542236328,Tops & Tees
71400,103628,3058,2024-01-03,Shipped,Shipped,CANDIDATE_CA,13.949999809265137,Active
71428,103665,18100,2024-01-23,Returned,Returned,EXCLUE_METIER,119.9499969482422,Active
71439,103678,8090,2024-01-29,Processing,Processing,A_VERIFIER_ETAT,133.3699951171875,Suits
71535,103813,27457,2024-01-04,Complete,Complete,CANDIDATE_CA,27.600000381469727,Swim
71535,103814,16039,2024-01-04,Complete,Complete,CANDIDATE_CA,49.5,Tops & Tees
71709,104069,11842,2024-01-18,Shipped,Shipped,CANDIDATE_CA,112.75,Intimates
71763,104143,5350,2024-01-01,Complete,Complete,CANDIDATE_CA,51.950000762939446,Pants & Capris
71928,104399,27824,2024-01-23,Shipped,Shipped,CANDIDATE_CA,49.5,Swim
72145,104702,25945,2024-01-25,Complete,Complete,CANDIDATE_CA,47.950000762939446,Underwear
72145,104703,28597,2024-01-23,Complete,Complete,CANDIDATE_CA,72.25,Accessories
72145,104704,21625,2024-01-22,Complete,Complete,CANDIDATE_CA,129.0,Jeans
72145,104705,26650,2024-01-22,Complete,Complete,CANDIDATE_CA,13.489999771118164,Sleep & Lounge
72252,104843,279,2024-01-21,Shipped,Shipped,CANDIDATE_CA,14.989999771118164,Tops & Tees
72252,104844,493,2024-01-20,Shipped,Shipped,CANDIDATE_CA,107.0,Tops & Tees
72370,105012,18521,2024-01-14,Processing,Processing,A_VERIFIER_ETAT,44.9900016784668,Active
72613,105384,14823,2024-01-17,Shipped,Shipped,CANDIDATE_CA,22.190000534057617,Maternity
72648,105431,11838,2024-01-17,Shipped,Shipped,CANDIDATE_CA,61.0,Intimates
72648,105432,10380,2024-01-17,Shipped,Shipped,CANDIDATE_CA,31.950000762939453,Intimates
72800,105656,12649,2024-01-09,Returned,Returned,EXCLUE_METIER,10.0,Intimates
72812,105673,13828,2024-01-11,Cancelled,Cancelled,EXCLUE_METIER,8.989999771118164,Accessories
72812,105674,9208,2024-01-08,Cancelled,Cancelled,EXCLUE_METIER,76.0,Socks & Hosiery
72836,105710,22261,2024-01-11,Shipped,Shipped,CANDIDATE_CA,38.9900016784668,Pants
72933,105842,23199,2024-01-19,Complete,Complete,CANDIDATE_CA,103.5,Shorts
72941,105852,24236,2024-01-27,Processing,Processing,A_VERIFIER_ETAT,168.0,Outerwear & Coats
72941,105853,27037,2024-01-24,Processing,Processing,A_VERIFIER_ETAT,23.1200008392334,Sleep & Lounge
72970,105891,1713,2024-01-29,Cancelled,Cancelled,EXCLUE_METIER,46.9900016784668,Fashion Hoodies & Sweatshirts
73105,106107,16535,2024-01-26,Returned,Returned,EXCLUE_METIER,45.5,Tops & Tees
73105,106108,21747,2024-01-25,Returned,Returned,EXCLUE_METIER,34.9900016784668,Pants
73125,106134,9084,2024-01-19,Shipped,Shipped,CANDIDATE_CA,11.25,Socks & Hosiery
73189,106237,22846,2024-01-29,Complete,Complete,CANDIDATE_CA,52.0,Shorts
73189,106238,26924,2024-01-30,Complete,Complete,CANDIDATE_CA,18.5,Sleep & Lounge
73225,106293,16748,2024-01-04,Returned,Returned,EXCLUE_METIER,18.979999542236328,Tops & Tees
73258,106339,1709,2024-01-22,Complete,Complete,CANDIDATE_CA,47.97999954223633,Fashion Hoodies & Sweatshirts
73280,106366,18194,2024-01-27,Processing,Processing,A_VERIFIER_ETAT,23.229999542236328,Active
73296,106393,19068,2024-01-17,Cancelled,Cancelled,EXCLUE_METIER,109.0,Sweaters
73296,106394,16405,2024-01-19,Cancelled,Cancelled,EXCLUE_METIER,22.049999237060547,Tops & Tees
73296,106395,16281,2024-01-20,Cancelled,Cancelled,EXCLUE_METIER,21.690000534057617,Tops & Tees
73324,106431,11969,2024-01-30,Complete,Complete,CANDIDATE_CA,23.989999771118164,Intimates
73361,106480,24726,2024-01-11,Returned,Returned,EXCLUE_METIER,18.0,Socks
73373,106498,10751,2024-01-08,Returned,Returned,EXCLUE_METIER,14.119999885559082,Intimates
73397,106534,6779,2024-01-09,Shipped,Shipped,CANDIDATE_CA,24.989999771118164,Shorts
73397,106535,12722,2024-01-08,Shipped,Shipped,CANDIDATE_CA,74.94999694824217,Swim
73605,106849,23077,2024-01-29,Returned,Returned,EXCLUE_METIER,44.5,Shorts
73650,106907,2761,2024-01-13,Cancelled,Cancelled,EXCLUE_METIER,42.0,Active
73650,106908,11325,2024-01-12,Cancelled,Cancelled,EXCLUE_METIER,40.0,Intimates
73662,106923,28818,2024-01-06,Shipped,Shipped,CANDIDATE_CA,39.950000762939446,Accessories
73792,107114,7874,2024-01-01,Shipped,Shipped,CANDIDATE_CA,50.9900016784668,Blazers & Jackets
73792,107115,2316,2024-01-05,Shipped,Shipped,CANDIDATE_CA,19.26000022888184,Fashion Hoodies & Sweatshirts
73792,107116,1356,2024-01-01,Shipped,Shipped,CANDIDATE_CA,139.0,Sweaters
73794,107118,21309,2024-01-13,Shipped,Shipped,CANDIDATE_CA,71.94999694824219,Jeans
73794,107119,21139,2024-01-14,Shipped,Shipped,CANDIDATE_CA,53.9900016784668,Jeans
73795,107120,3827,2024-01-31,Shipped,Shipped,CANDIDATE_CA,74.0,Dresses
73869,107212,25524,2024-01-07,Processing,Processing,A_VERIFIER_ETAT,41.9900016784668,Underwear
73888,107234,26945,2024-01-06,Processing,Processing,A_VERIFIER_ETAT,83.91999816894531,Sleep & Lounge
73944,107311,20408,2024-01-06,Complete,Complete,CANDIDATE_CA,79.94999694824217,Suits & Sport Coats
73952,107322,4848,2024-01-07,Cancelled,Cancelled,EXCLUE_METIER,110.0,Jeans
74034,107434,27292,2024-01-20,Cancelled,Cancelled,EXCLUE_METIER,89.5999984741211,Sleep & Lounge
74099,107533,10619,2024-01-15,Cancelled,Cancelled,EXCLUE_METIER,60.0,Intimates
74287,107796,105,2024-01-01,Processing,Processing,A_VERIFIER_ETAT,26.989999771118164,Tops & Tees
74395,107953,14898,2024-01-30,Cancelled,Cancelled,EXCLUE_METIER,58.0,Maternity
74395,107954,3176,2024-01-30,Cancelled,Cancelled,EXCLUE_METIER,158.0,Dresses
74412,107975,25276,2024-01-09,Complete,Complete,CANDIDATE_CA,2.990000009536743,Socks
74552,108182,15871,2024-01-15,Shipped,Shipped,CANDIDATE_CA,16.0,Plus
74552,108183,4375,2024-01-15,Shipped,Shipped,CANDIDATE_CA,25.0,Jeans
74660,108327,23464,2024-01-23,Processing,Processing,A_VERIFIER_ETAT,12.550000190734863,Shorts
74685,108359,28009,2024-01-16,Shipped,Shipped,CANDIDATE_CA,24.989999771118164,Swim
74776,108485,15464,2024-01-02,Processing,Processing,A_VERIFIER_ETAT,29.989999771118164,Plus
74776,108486,12504,2024-01-01,Processing,Processing,A_VERIFIER_ETAT,67.0,Intimates
74818,108551,28276,2024-01-15,Complete,Complete,CANDIDATE_CA,38.0,Swim
74838,108577,26402,2024-01-19,Processing,Processing,A_VERIFIER_ETAT,36.0,Underwear
75124,108978,11657,2024-01-21,Processing,Processing,A_VERIFIER_ETAT,17.979999542236328,Intimates
75147,109010,27185,2024-01-31,Cancelled,Cancelled,EXCLUE_METIER,25.0,Sleep & Lounge
75157,109024,14104,2024-01-22,Processing,Processing,A_VERIFIER_ETAT,63.950000762939446,Accessories
75157,109025,105,2024-01-24,Processing,Processing,A_VERIFIER_ETAT,26.989999771118164,Tops & Tees
75232,109134,13438,2024-01-12,Shipped,Shipped,CANDIDATE_CA,101.0,Swim
75427,109444,10274,2024-01-11,Shipped,Shipped,CANDIDATE_CA,79.98999786376953,Sleep & Lounge
75447,109468,8519,2024-01-19,Returned,Returned,EXCLUE_METIER,99.98999786376952,Outerwear & Coats
75689,109837,14641,2024-01-02,Processing,Processing,A_VERIFIER_ETAT,22.0,Maternity
75721,109884,27383,2024-01-15,Shipped,Shipped,CANDIDATE_CA,12.989999771118164,Sleep & Lounge
75737,109904,19676,2024-01-10,Processing,Processing,A_VERIFIER_ETAT,149.0,Sweaters
75820,110032,6772,2024-01-04,Shipped,Shipped,CANDIDATE_CA,9.84000015258789,Shorts
76005,110298,20171,2024-01-07,Complete,Complete,CANDIDATE_CA,598.0,Suits & Sport Coats
76032,110340,3149,2024-01-21,Returned,Returned,EXCLUE_METIER,163.0,Dresses
76051,110364,3563,2024-01-28,Processing,Processing,A_VERIFIER_ETAT,134.0,Dresses
76051,110365,14794,2024-01-29,Processing,Processing,A_VERIFIER_ETAT,65.0,Maternity
76051,110366,8875,2024-01-27,Processing,Processing,A_VERIFIER_ETAT,14.989999771118164,Socks & Hosiery
76055,110371,27229,2024-01-21,Complete,Complete,CANDIDATE_CA,17.989999771118164,Sleep & Lounge
76055,110372,26148,2024-01-19,Complete,Complete,CANDIDATE_CA,24.0,Underwear
76778,111429,24881,2024-01-04,Complete,Complete,CANDIDATE_CA,12.0,Socks
76879,111578,24501,2024-01-24,Complete,Complete,CANDIDATE_CA,20.0,Socks
76920,111635,13217,2024-01-15,Processing,Processing,A_VERIFIER_ETAT,40.9900016784668,Swim
76920,111636,568,2024-01-16,Processing,Processing,A_VERIFIER_ETAT,112.45999908447266,Tops & Tees
77096,111909,3235,2024-01-04,Returned,Returned,EXCLUE_METIER,98.0,Dresses
77159,111991,11654,2024-01-12,Returned,Returned,EXCLUE_METIER,38.0,Intimates
77237,112095,684,2024-01-15,Shipped,Shipped,CANDIDATE_CA,27.989999771118164,Tops & Tees
77237,112096,6063,2024-01-16,Shipped,Shipped,CANDIDATE_CA,5.989999771118164,Leggings
77290,112161,21835,2024-01-31,Complete,Complete,CANDIDATE_CA,64.94999694824219,Pants
77386,112294,21633,2024-01-12,Complete,Complete,CANDIDATE_CA,69.5,Jeans
77393,112303,6212,2024-01-27,Cancelled,Cancelled,EXCLUE_METIER,9.949999809265137,Leggings
77393,112304,15351,2024-01-25,Cancelled,Cancelled,EXCLUE_METIER,75.06999969482422,Plus
77404,112322,19205,2024-01-03,Shipped,Shipped,CANDIDATE_CA,107.09999847412108,Sweaters
77494,112447,19866,2024-01-22,Cancelled,Cancelled,EXCLUE_METIER,264.0,Suits & Sport Coats
77509,112467,15935,2024-01-15,Shipped,Shipped,CANDIDATE_CA,25.0,Plus
77516,112474,15581,2024-01-19,Complete,Complete,CANDIDATE_CA,11.079999923706056,Plus
77516,112475,13850,2024-01-17,Complete,Complete,CANDIDATE_CA,11.130000114440918,Accessories
77544,112518,19965,2024-01-23,Cancelled,Cancelled,EXCLUE_METIER,81.98999786376953,Suits & Sport Coats
77566,112556,4493,2024-01-02,Cancelled,Cancelled,EXCLUE_METIER,46.0,Jeans
77571,112562,18524,2024-01-21,Shipped,Shipped,CANDIDATE_CA,68.01000213623047,Active
77978,113159,17567,2024-01-19,Processing,Processing,A_VERIFIER_ETAT,19.979999542236328,Fashion Hoodies & Sweatshirts
78035,113243,17409,2024-01-31,Shipped,Shipped,CANDIDATE_CA,54.950000762939446,Fashion Hoodies & Sweatshirts
78055,113273,22737,2024-01-04,Processing,Processing,A_VERIFIER_ETAT,125.0,Shorts
78055,113274,20573,2024-01-04,Processing,Processing,A_VERIFIER_ETAT,50.150001525878906,Jeans
78214,113519,27158,2024-01-04,Complete,Complete,CANDIDATE_CA,49.9900016784668,Sleep & Lounge
78240,113552,6322,2024-01-25,Cancelled,Cancelled,EXCLUE_METIER,21.5,Shorts
78240,113553,15598,2024-01-28,Cancelled,Cancelled,EXCLUE_METIER,6.789999961853027,Plus
78240,113554,7348,2024-01-27,Cancelled,Cancelled,EXCLUE_METIER,33.88999938964844,Skirts
78404,113789,3044,2024-01-26,Complete,Complete,CANDIDATE_CA,175.0,Active
78523,113967,7399,2024-01-05,Complete,Complete,CANDIDATE_CA,89.0,Skirts
78523,113968,13725,2024-01-07,Complete,Complete,CANDIDATE_CA,31.989999771118164,Accessories
78523,113969,13421,2024-01-09,Complete,Complete,CANDIDATE_CA,41.9900016784668,Swim
78680,114187,11915,2024-01-17,Processing,Processing,A_VERIFIER_ETAT,59.0,Intimates
78680,114188,8239,2024-01-14,Processing,Processing,A_VERIFIER_ETAT,127.51000213623048,Suits
78680,114189,14059,2024-01-15,Processing,Processing,A_VERIFIER_ETAT,80.6500015258789,Accessories
78680,114190,2595,2024-01-14,Processing,Processing,A_VERIFIER_ETAT,22.0,Active
78747,114290,3850,2024-01-21,Complete,Complete,CANDIDATE_CA,79.0,Dresses
78747,114291,2760,2024-01-20,Complete,Complete,CANDIDATE_CA,15.989999771118164,Active
78755,114301,5606,2024-01-15,Processing,Processing,A_VERIFIER_ETAT,32.0,Pants & Capris
78836,114408,3938,2024-01-15,Complete,Complete,CANDIDATE_CA,9.989999771118164,Dresses
78914,114509,17813,2024-01-27,Processing,Processing,A_VERIFIER_ETAT,35.959999084472656,Fashion Hoodies & Sweatshirts
78914,114510,23899,2024-01-26,Processing,Processing,A_VERIFIER_ETAT,99.5,Outerwear & Coats
79076,114738,3242,2024-01-22,Complete,Complete,CANDIDATE_CA,58.799999237060554,Dresses
79149,114859,14509,2024-01-31,Shipped,Shipped,CANDIDATE_CA,39.5,Maternity
79256,115001,3783,2024-01-21,Complete,Complete,CANDIDATE_CA,50.16999816894531,Dresses
79357,115134,16046,2024-01-29,Shipped,Shipped,CANDIDATE_CA,125.0,Tops & Tees
79381,115172,11378,2024-01-15,Complete,Complete,CANDIDATE_CA,19.950000762939453,Intimates
79428,115245,9098,2024-01-02,Shipped,Shipped,CANDIDATE_CA,16.950000762939453,Socks & Hosiery
79503,115349,27633,2024-01-30,Shipped,Shipped,CANDIDATE_CA,12.899999618530272,Swim
79663,115590,27267,2024-01-14,Complete,Complete,CANDIDATE_CA,32.0,Sleep & Lounge
79960,116030,20122,2024-01-21,Complete,Complete,CANDIDATE_CA,45.0,Suits & Sport Coats
79960,116031,19492,2024-01-20,Complete,Complete,CANDIDATE_CA,39.9900016784668,Sweaters
80086,116215,20971,2024-01-14,Cancelled,Cancelled,EXCLUE_METIER,49.9900016784668,Jeans
80086,116216,28134,2024-01-12,Cancelled,Cancelled,EXCLUE_METIER,59.5,Swim
80207,116383,17236,2024-01-13,Shipped,Shipped,CANDIDATE_CA,77.83999633789062,Fashion Hoodies & Sweatshirts
80230,116418,9316,2024-01-02,Complete,Complete,CANDIDATE_CA,12.989999771118164,Socks & Hosiery
80302,116527,25788,2024-01-21,Returned,Returned,EXCLUE_METIER,26.0,Underwear
80302,116528,18455,2024-01-18,Returned,Returned,EXCLUE_METIER,32.95000076293945,Active
80302,116529,19765,2024-01-22,Returned,Returned,EXCLUE_METIER,78.75,Sweaters
80378,116640,7250,2024-01-01,Shipped,Shipped,CANDIDATE_CA,79.98999786376953,Skirts
80429,116709,2607,2024-01-17,Shipped,Shipped,CANDIDATE_CA,41.97999954223633,Active
80436,116718,11731,2024-01-05,Shipped,Shipped,CANDIDATE_CA,28.0,Intimates
80436,116719,10121,2024-01-05,Shipped,Shipped,CANDIDATE_CA,27.989999771118164,Sleep & Lounge
80436,116720,15799,2024-01-02,Shipped,Shipped,CANDIDATE_CA,27.989999771118164,Plus
80481,116800,17769,2024-01-07,Cancelled,Cancelled,EXCLUE_METIER,49.950000762939446,Fashion Hoodies & Sweatshirts
80481,116801,20084,2024-01-09,Cancelled,Cancelled,EXCLUE_METIER,19.989999771118164,Suits & Sport Coats
80558,116927,11607,2024-01-13,Shipped,Shipped,CANDIDATE_CA,56.950000762939446,Intimates
80626,117035,11680,2024-01-30,Processing,Processing,A_VERIFIER_ETAT,50.0,Intimates
80626,117036,13144,2024-01-30,Processing,Processing,A_VERIFIER_ETAT,92.61000061035155,Swim
80691,117124,9362,2024-01-31,Complete,Complete,CANDIDATE_CA,13.0,Socks & Hosiery
80777,117254,17125,2024-01-27,Returned,Returned,EXCLUE_METIER,43.180000305175774,Fashion Hoodies & Sweatshirts
80794,117281,8577,2024-01-16,Complete,Complete,CANDIDATE_CA,105.55999755859376,Outerwear & Coats
80867,117391,23054,2024-01-15,Shipped,Shipped,CANDIDATE_CA,64.0,Shorts
80928,117475,17930,2024-01-27,Cancelled,Cancelled,EXCLUE_METIER,71.98999786376953,Fashion Hoodies & Sweatshirts
80928,117476,26152,2024-01-28,Cancelled,Cancelled,EXCLUE_METIER,23.0,Underwear
81049,117656,3793,2024-01-06,Cancelled,Cancelled,EXCLUE_METIER,248.0,Dresses
81174,117841,14459,2024-01-30,Complete,Complete,CANDIDATE_CA,88.0,Maternity
81174,117842,6017,2024-01-27,Complete,Complete,CANDIDATE_CA,17.989999771118164,Leggings
81174,117843,13483,2024-01-27,Complete,Complete,CANDIDATE_CA,52.0,Swim
81248,117943,8406,2024-01-19,Shipped,Shipped,CANDIDATE_CA,80.0,Outerwear & Coats
81314,118040,12885,2024-01-26,Processing,Processing,A_VERIFIER_ETAT,29.950000762939453,Swim
81547,118389,25832,2024-01-23,Shipped,Shipped,CANDIDATE_CA,39.0,Underwear
81586,118440,10179,2024-01-15,Complete,Complete,CANDIDATE_CA,259.0,Sleep & Lounge
81586,118441,13244,2024-01-18,Complete,Complete,CANDIDATE_CA,34.9900016784668,Swim
81586,118442,6105,2024-01-15,Complete,Complete,CANDIDATE_CA,31.989999771118164,Leggings
81678,118571,19935,2024-01-02,Complete,Complete,CANDIDATE_CA,49.9900016784668,Suits & Sport Coats
81744,118664,5073,2024-01-09,Complete,Complete,CANDIDATE_CA,135.0,Jeans
81759,118682,7713,2024-01-23,Shipped,Shipped,CANDIDATE_CA,58.5,Blazers & Jackets
81854,118811,5508,2024-01-30,Cancelled,Cancelled,EXCLUE_METIER,9.970000267028809,Pants & Capris
81931,118912,8559,2024-01-22,Shipped,Shipped,CANDIDATE_CA,27.950000762939453,Outerwear & Coats
