order_id,order_item_id,product_id,product_category,sale_date_utc,order_status,amount_source_usd,source_currency_assumption,rate_date,usd_per_eur,rate_age_days,amount_eur,rate_source_url
65407,94912,22702,Shorts,2024-01-10,COMPLETE,49.50,"USD (POC assumption, unverified)",2024-01-10,1.09460000,0,45.22,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
65556,95131,28103,Swim,2024-01-08,SHIPPED,59.99,"USD (POC assumption, unverified)",2024-01-08,1.09460000,0,54.81,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
65606,95194,25386,Underwear,2024-01-02,SHIPPED,20.00,"USD (POC assumption, unverified)",2024-01-02,1.09560000,0,18.25,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
65659,95266,9442,Socks & Hosiery,2024-01-19,SHIPPED,4.99,"USD (POC assumption, unverified)",2024-01-19,1.08870000,0,4.58,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
65659,95267,9146,Socks & Hosiery,2024-01-23,SHIPPED,9.40,"USD (POC assumption, unverified)",2024-01-23,1.08720000,0,8.65,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
65810,95482,8601,Outerwear & Coats,2024-01-22,COMPLETE,99.99,"USD (POC assumption, unverified)",2024-01-22,1.08900000,0,91.82,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
66336,96265,19571,Sweaters,2024-01-30,COMPLETE,129.99,"USD (POC assumption, unverified)",2024-01-30,1.08460000,0,119.85,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
66387,96344,20943,Jeans,2024-01-07,SHIPPED,63.99,"USD (POC assumption, unverified)",2024-01-05,1.09210000,2,58.59,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
66703,96800,17806,Fashion Hoodies & Sweatshirts,2024-01-10,COMPLETE,44.95,"USD (POC assumption, unverified)",2024-01-10,1.09460000,0,41.07,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
66869,97031,3270,Dresses,2024-01-22,COMPLETE,81.40,"USD (POC assumption, unverified)",2024-01-22,1.08900000,0,74.75,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
67193,97502,11896,Intimates,2024-01-19,SHIPPED,69.00,"USD (POC assumption, unverified)",2024-01-19,1.08870000,0,63.38,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
67193,97503,4348,Jeans,2024-01-17,SHIPPED,36.99,"USD (POC assumption, unverified)",2024-01-17,1.08770000,0,34.01,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
67193,97504,2143,Fashion Hoodies & Sweatshirts,2024-01-15,SHIPPED,16.75,"USD (POC assumption, unverified)",2024-01-15,1.09450000,0,15.30,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
67235,97559,13412,Swim,2024-01-11,COMPLETE,70.00,"USD (POC assumption, unverified)",2024-01-11,1.09870000,0,63.71,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
67236,97560,21482,Jeans,2024-01-26,SHIPPED,59.98,"USD (POC assumption, unverified)",2024-01-26,1.08710000,0,55.17,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
67323,97697,16057,Tops & Tees,2024-01-14,COMPLETE,40.00,"USD (POC assumption, unverified)",2024-01-12,1.09420000,2,36.56,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
67323,97698,24011,Outerwear & Coats,2024-01-14,COMPLETE,249.89,"USD (POC assumption, unverified)",2024-01-12,1.09420000,2,228.38,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
67323,97699,18209,Active,2024-01-16,COMPLETE,45.00,"USD (POC assumption, unverified)",2024-01-16,1.08820000,0,41.35,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
67323,97700,27281,Sleep & Lounge,2024-01-15,COMPLETE,49.00,"USD (POC assumption, unverified)",2024-01-15,1.09450000,0,44.77,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
67649,98166,14568,Maternity,2024-01-24,SHIPPED,92.00,"USD (POC assumption, unverified)",2024-01-24,1.09050000,0,84.36,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
67649,98167,14545,Maternity,2024-01-24,SHIPPED,34.50,"USD (POC assumption, unverified)",2024-01-24,1.09050000,0,31.64,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
67778,98366,12113,Intimates,2024-01-09,COMPLETE,59.99,"USD (POC assumption, unverified)",2024-01-09,1.09400000,0,54.84,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
67797,98401,14299,Accessories,2024-01-06,SHIPPED,20.99,"USD (POC assumption, unverified)",2024-01-05,1.09210000,1,19.22,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
67808,98421,8349,Outerwear & Coats,2024-01-20,SHIPPED,105.56,"USD (POC assumption, unverified)",2024-01-19,1.08870000,1,96.96,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
67808,98422,2309,Fashion Hoodies & Sweatshirts,2024-01-18,SHIPPED,22.10,"USD (POC assumption, unverified)",2024-01-18,1.08750000,0,20.32,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
67808,98423,5297,Pants & Capris,2024-01-20,SHIPPED,180.00,"USD (POC assumption, unverified)",2024-01-19,1.08870000,1,165.33,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
67808,98424,15587,Plus,2024-01-18,SHIPPED,18.00,"USD (POC assumption, unverified)",2024-01-18,1.08750000,0,16.55,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
67899,98548,6912,Shorts,2024-01-26,COMPLETE,39.50,"USD (POC assumption, unverified)",2024-01-26,1.08710000,0,36.34,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
68006,98710,10799,Intimates,2024-01-24,SHIPPED,12.00,"USD (POC assumption, unverified)",2024-01-24,1.09050000,0,11.00,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
68077,98808,26103,Underwear,2024-01-11,SHIPPED,32.00,"USD (POC assumption, unverified)",2024-01-11,1.09870000,0,29.13,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
68136,98887,12075,Intimates,2024-01-19,SHIPPED,36.00,"USD (POC assumption, unverified)",2024-01-19,1.08870000,0,33.07,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
68136,98888,3360,Dresses,2024-01-17,SHIPPED,396.00,"USD (POC assumption, unverified)",2024-01-17,1.08770000,0,364.07,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
68136,98889,7458,Skirts,2024-01-20,SHIPPED,49.99,"USD (POC assumption, unverified)",2024-01-19,1.08870000,1,45.92,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
68140,98895,17327,Fashion Hoodies & Sweatshirts,2024-01-02,COMPLETE,109.95,"USD (POC assumption, unverified)",2024-01-02,1.09560000,0,100.36,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
68368,99223,11224,Intimates,2024-01-25,SHIPPED,98.00,"USD (POC assumption, unverified)",2024-01-25,1.08930000,0,89.97,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
68519,99458,12684,Intimates,2024-01-12,SHIPPED,3.88,"USD (POC assumption, unverified)",2024-01-12,1.09420000,0,3.55,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
68640,99640,27903,Swim,2024-01-07,SHIPPED,59.50,"USD (POC assumption, unverified)",2024-01-05,1.09210000,2,54.48,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
68640,99641,27926,Swim,2024-01-11,SHIPPED,34.00,"USD (POC assumption, unverified)",2024-01-11,1.09870000,0,30.95,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
68780,99842,15879,Plus,2024-01-23,COMPLETE,12.99,"USD (POC assumption, unverified)",2024-01-23,1.08720000,0,11.95,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
68924,100057,25768,Underwear,2024-01-16,COMPLETE,36.00,"USD (POC assumption, unverified)",2024-01-16,1.08820000,0,33.08,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
68983,100135,25223,Socks,2024-01-10,SHIPPED,19.99,"USD (POC assumption, unverified)",2024-01-10,1.09460000,0,18.26,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
69298,100589,28822,Accessories,2024-01-26,COMPLETE,54.00,"USD (POC assumption, unverified)",2024-01-26,1.08710000,0,49.67,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
69384,100713,17106,Fashion Hoodies & Sweatshirts,2024-01-29,COMPLETE,293.33,"USD (POC assumption, unverified)",2024-01-29,1.08230000,0,271.02,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
69384,100714,20034,Suits & Sport Coats,2024-01-28,COMPLETE,239.99,"USD (POC assumption, unverified)",2024-01-26,1.08710000,2,220.76,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
69384,100715,18310,Active,2024-01-29,COMPLETE,22.00,"USD (POC assumption, unverified)",2024-01-29,1.08230000,0,20.33,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
69407,100755,12542,Intimates,2024-01-26,SHIPPED,21.75,"USD (POC assumption, unverified)",2024-01-26,1.08710000,0,20.01,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
69951,101538,27193,Sleep & Lounge,2024-01-29,COMPLETE,32.85,"USD (POC assumption, unverified)",2024-01-29,1.08230000,0,30.35,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
70240,101965,13153,Swim,2024-01-18,SHIPPED,36.75,"USD (POC assumption, unverified)",2024-01-18,1.08750000,0,33.79,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
70663,102571,2544,Active,2024-01-24,SHIPPED,46.00,"USD (POC assumption, unverified)",2024-01-24,1.09050000,0,42.18,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
70837,102833,22465,Pants,2024-01-16,COMPLETE,109.00,"USD (POC assumption, unverified)",2024-01-16,1.08820000,0,100.17,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
71107,103215,1993,Fashion Hoodies & Sweatshirts,2024-01-21,COMPLETE,52.12,"USD (POC assumption, unverified)",2024-01-19,1.08870000,2,47.87,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
71107,103216,11192,Intimates,2024-01-24,COMPLETE,25.00,"USD (POC assumption, unverified)",2024-01-24,1.09050000,0,22.93,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
71240,103405,1748,Fashion Hoodies & Sweatshirts,2024-01-04,COMPLETE,94.50,"USD (POC assumption, unverified)",2024-01-04,1.09530000,0,86.28,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
71284,103466,22016,Pants,2024-01-25,SHIPPED,49.99,"USD (POC assumption, unverified)",2024-01-25,1.08930000,0,45.89,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
71284,103467,26633,Sleep & Lounge,2024-01-24,SHIPPED,18.99,"USD (POC assumption, unverified)",2024-01-24,1.09050000,0,17.41,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
71394,103621,524,Tops & Tees,2024-01-30,SHIPPED,12.23,"USD (POC assumption, unverified)",2024-01-30,1.08460000,0,11.28,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
71400,103628,3058,Active,2024-01-03,SHIPPED,13.95,"USD (POC assumption, unverified)",2024-01-03,1.09190000,0,12.78,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
71535,103813,27457,Swim,2024-01-04,COMPLETE,27.60,"USD (POC assumption, unverified)",2024-01-04,1.09530000,0,25.20,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
71535,103814,16039,Tops & Tees,2024-01-04,COMPLETE,49.50,"USD (POC assumption, unverified)",2024-01-04,1.09530000,0,45.19,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
71709,104069,11842,Intimates,2024-01-18,SHIPPED,112.75,"USD (POC assumption, unverified)",2024-01-18,1.08750000,0,103.68,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
71763,104143,5350,Pants & Capris,2024-01-01,COMPLETE,51.95,"USD (POC assumption, unverified)",2023-12-29,1.10500000,3,47.01,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
71928,104399,27824,Swim,2024-01-23,SHIPPED,49.50,"USD (POC assumption, unverified)",2024-01-23,1.08720000,0,45.53,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
72145,104702,25945,Underwear,2024-01-25,COMPLETE,47.95,"USD (POC assumption, unverified)",2024-01-25,1.08930000,0,44.02,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
72145,104703,28597,Accessories,2024-01-23,COMPLETE,72.25,"USD (POC assumption, unverified)",2024-01-23,1.08720000,0,66.46,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
72145,104704,21625,Jeans,2024-01-22,COMPLETE,129.00,"USD (POC assumption, unverified)",2024-01-22,1.08900000,0,118.46,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
72145,104705,26650,Sleep & Lounge,2024-01-22,COMPLETE,13.49,"USD (POC assumption, unverified)",2024-01-22,1.08900000,0,12.39,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
72252,104843,279,Tops & Tees,2024-01-21,SHIPPED,14.99,"USD (POC assumption, unverified)",2024-01-19,1.08870000,2,13.77,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
72252,104844,493,Tops & Tees,2024-01-20,SHIPPED,107.00,"USD (POC assumption, unverified)",2024-01-19,1.08870000,1,98.28,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
72613,105384,14823,Maternity,2024-01-17,SHIPPED,22.19,"USD (POC assumption, unverified)",2024-01-17,1.08770000,0,20.40,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
72648,105431,11838,Intimates,2024-01-17,SHIPPED,61.00,"USD (POC assumption, unverified)",2024-01-17,1.08770000,0,56.08,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
72648,105432,10380,Intimates,2024-01-17,SHIPPED,31.95,"USD (POC assumption, unverified)",2024-01-17,1.08770000,0,29.37,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
72836,105710,22261,Pants,2024-01-11,SHIPPED,38.99,"USD (POC assumption, unverified)",2024-01-11,1.09870000,0,35.49,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
72933,105842,23199,Shorts,2024-01-19,COMPLETE,103.50,"USD (POC assumption, unverified)",2024-01-19,1.08870000,0,95.07,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
73125,106134,9084,Socks & Hosiery,2024-01-19,SHIPPED,11.25,"USD (POC assumption, unverified)",2024-01-19,1.08870000,0,10.33,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
73189,106237,22846,Shorts,2024-01-29,COMPLETE,52.00,"USD (POC assumption, unverified)",2024-01-29,1.08230000,0,48.05,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
73189,106238,26924,Sleep & Lounge,2024-01-30,COMPLETE,18.50,"USD (POC assumption, unverified)",2024-01-30,1.08460000,0,17.06,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
73258,106339,1709,Fashion Hoodies & Sweatshirts,2024-01-22,COMPLETE,47.98,"USD (POC assumption, unverified)",2024-01-22,1.08900000,0,44.06,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
73324,106431,11969,Intimates,2024-01-30,COMPLETE,23.99,"USD (POC assumption, unverified)",2024-01-30,1.08460000,0,22.12,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
73397,106534,6779,Shorts,2024-01-09,SHIPPED,24.99,"USD (POC assumption, unverified)",2024-01-09,1.09400000,0,22.84,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
73397,106535,12722,Swim,2024-01-08,SHIPPED,74.95,"USD (POC assumption, unverified)",2024-01-08,1.09460000,0,68.47,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
73662,106923,28818,Accessories,2024-01-06,SHIPPED,39.95,"USD (POC assumption, unverified)",2024-01-05,1.09210000,1,36.58,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
73792,107114,7874,Blazers & Jackets,2024-01-01,SHIPPED,50.99,"USD (POC assumption, unverified)",2023-12-29,1.10500000,3,46.14,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
73792,107115,2316,Fashion Hoodies & Sweatshirts,2024-01-05,SHIPPED,19.26,"USD (POC assumption, unverified)",2024-01-05,1.09210000,0,17.64,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
73792,107116,1356,Sweaters,2024-01-01,SHIPPED,139.00,"USD (POC assumption, unverified)",2023-12-29,1.10500000,3,125.79,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
73794,107118,21309,Jeans,2024-01-13,SHIPPED,71.95,"USD (POC assumption, unverified)",2024-01-12,1.09420000,1,65.76,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
73794,107119,21139,Jeans,2024-01-14,SHIPPED,53.99,"USD (POC assumption, unverified)",2024-01-12,1.09420000,2,49.34,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
73795,107120,3827,Dresses,2024-01-31,SHIPPED,74.00,"USD (POC assumption, unverified)",2024-01-31,1.08370000,0,68.28,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
73944,107311,20408,Suits & Sport Coats,2024-01-06,COMPLETE,79.95,"USD (POC assumption, unverified)",2024-01-05,1.09210000,1,73.21,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
74412,107975,25276,Socks,2024-01-09,COMPLETE,2.99,"USD (POC assumption, unverified)",2024-01-09,1.09400000,0,2.73,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
74552,108182,15871,Plus,2024-01-15,SHIPPED,16.00,"USD (POC assumption, unverified)",2024-01-15,1.09450000,0,14.62,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
74552,108183,4375,Jeans,2024-01-15,SHIPPED,25.00,"USD (POC assumption, unverified)",2024-01-15,1.09450000,0,22.84,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
74685,108359,28009,Swim,2024-01-16,SHIPPED,24.99,"USD (POC assumption, unverified)",2024-01-16,1.08820000,0,22.96,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
74818,108551,28276,Swim,2024-01-15,COMPLETE,38.00,"USD (POC assumption, unverified)",2024-01-15,1.09450000,0,34.72,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
75232,109134,13438,Swim,2024-01-12,SHIPPED,101.00,"USD (POC assumption, unverified)",2024-01-12,1.09420000,0,92.30,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
75427,109444,10274,Sleep & Lounge,2024-01-11,SHIPPED,79.99,"USD (POC assumption, unverified)",2024-01-11,1.09870000,0,72.80,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
75721,109884,27383,Sleep & Lounge,2024-01-15,SHIPPED,12.99,"USD (POC assumption, unverified)",2024-01-15,1.09450000,0,11.87,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
75820,110032,6772,Shorts,2024-01-04,SHIPPED,9.84,"USD (POC assumption, unverified)",2024-01-04,1.09530000,0,8.98,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
76005,110298,20171,Suits & Sport Coats,2024-01-07,COMPLETE,598.00,"USD (POC assumption, unverified)",2024-01-05,1.09210000,2,547.57,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
76055,110371,27229,Sleep & Lounge,2024-01-21,COMPLETE,17.99,"USD (POC assumption, unverified)",2024-01-19,1.08870000,2,16.52,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
76055,110372,26148,Underwear,2024-01-19,COMPLETE,24.00,"USD (POC assumption, unverified)",2024-01-19,1.08870000,0,22.04,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
76778,111429,24881,Socks,2024-01-04,COMPLETE,12.00,"USD (POC assumption, unverified)",2024-01-04,1.09530000,0,10.96,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
76879,111578,24501,Socks,2024-01-24,COMPLETE,20.00,"USD (POC assumption, unverified)",2024-01-24,1.09050000,0,18.34,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
77237,112095,684,Tops & Tees,2024-01-15,SHIPPED,27.99,"USD (POC assumption, unverified)",2024-01-15,1.09450000,0,25.57,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
77237,112096,6063,Leggings,2024-01-16,SHIPPED,5.99,"USD (POC assumption, unverified)",2024-01-16,1.08820000,0,5.50,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
77290,112161,21835,Pants,2024-01-31,COMPLETE,64.95,"USD (POC assumption, unverified)",2024-01-31,1.08370000,0,59.93,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
77386,112294,21633,Jeans,2024-01-12,COMPLETE,69.50,"USD (POC assumption, unverified)",2024-01-12,1.09420000,0,63.52,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
77404,112322,19205,Sweaters,2024-01-03,SHIPPED,107.10,"USD (POC assumption, unverified)",2024-01-03,1.09190000,0,98.09,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
77509,112467,15935,Plus,2024-01-15,SHIPPED,25.00,"USD (POC assumption, unverified)",2024-01-15,1.09450000,0,22.84,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
77516,112474,15581,Plus,2024-01-19,COMPLETE,11.08,"USD (POC assumption, unverified)",2024-01-19,1.08870000,0,10.18,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
77516,112475,13850,Accessories,2024-01-17,COMPLETE,11.13,"USD (POC assumption, unverified)",2024-01-17,1.08770000,0,10.23,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
77571,112562,18524,Active,2024-01-21,SHIPPED,68.01,"USD (POC assumption, unverified)",2024-01-19,1.08870000,2,62.47,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
78035,113243,17409,Fashion Hoodies & Sweatshirts,2024-01-31,SHIPPED,54.95,"USD (POC assumption, unverified)",2024-01-31,1.08370000,0,50.71,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
78214,113519,27158,Sleep & Lounge,2024-01-04,COMPLETE,49.99,"USD (POC assumption, unverified)",2024-01-04,1.09530000,0,45.64,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
78404,113789,3044,Active,2024-01-26,COMPLETE,175.00,"USD (POC assumption, unverified)",2024-01-26,1.08710000,0,160.98,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
78523,113967,7399,Skirts,2024-01-05,COMPLETE,89.00,"USD (POC assumption, unverified)",2024-01-05,1.09210000,0,81.49,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
78523,113968,13725,Accessories,2024-01-07,COMPLETE,31.99,"USD (POC assumption, unverified)",2024-01-05,1.09210000,2,29.29,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
78523,113969,13421,Swim,2024-01-09,COMPLETE,41.99,"USD (POC assumption, unverified)",2024-01-09,1.09400000,0,38.38,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
78747,114290,3850,Dresses,2024-01-21,COMPLETE,79.00,"USD (POC assumption, unverified)",2024-01-19,1.08870000,2,72.56,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
78747,114291,2760,Active,2024-01-20,COMPLETE,15.99,"USD (POC assumption, unverified)",2024-01-19,1.08870000,1,14.69,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
78836,114408,3938,Dresses,2024-01-15,COMPLETE,9.99,"USD (POC assumption, unverified)",2024-01-15,1.09450000,0,9.13,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
79076,114738,3242,Dresses,2024-01-22,COMPLETE,58.80,"USD (POC assumption, unverified)",2024-01-22,1.08900000,0,53.99,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
79149,114859,14509,Maternity,2024-01-31,SHIPPED,39.50,"USD (POC assumption, unverified)",2024-01-31,1.08370000,0,36.45,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
79256,115001,3783,Dresses,2024-01-21,COMPLETE,50.17,"USD (POC assumption, unverified)",2024-01-19,1.08870000,2,46.08,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
79357,115134,16046,Tops & Tees,2024-01-29,SHIPPED,125.00,"USD (POC assumption, unverified)",2024-01-29,1.08230000,0,115.49,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
79381,115172,11378,Intimates,2024-01-15,COMPLETE,19.95,"USD (POC assumption, unverified)",2024-01-15,1.09450000,0,18.23,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
79428,115245,9098,Socks & Hosiery,2024-01-02,SHIPPED,16.95,"USD (POC assumption, unverified)",2024-01-02,1.09560000,0,15.47,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
79503,115349,27633,Swim,2024-01-30,SHIPPED,12.90,"USD (POC assumption, unverified)",2024-01-30,1.08460000,0,11.89,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
79663,115590,27267,Sleep & Lounge,2024-01-14,COMPLETE,32.00,"USD (POC assumption, unverified)",2024-01-12,1.09420000,2,29.25,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
79960,116030,20122,Suits & Sport Coats,2024-01-21,COMPLETE,45.00,"USD (POC assumption, unverified)",2024-01-19,1.08870000,2,41.33,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
79960,116031,19492,Sweaters,2024-01-20,COMPLETE,39.99,"USD (POC assumption, unverified)",2024-01-19,1.08870000,1,36.73,https://data-api.ecb.europa.eu/service/data/EXR/D.USD.EUR.SP00.A
